epoch step loss
3 6 0.480688214302063
3 7 0.6343072056770325
3 8 0.46436402201652527
3 9 0.521946907043457
3 10 0.427525132894516
3 11 0.48199301958084106
3 12 0.5023751854896545
3 13 0.4364314079284668
3 14 0.5747727751731873
3 15 0.571862518787384
3 16 0.4398289620876312
3 17 0.5423646569252014
3 18 0.45392873883247375
3 19 0.5581579804420471
3 20 0.488037109375
3 21 0.383775532245636
3 22 0.5799109935760498
3 23 0.6592355370521545
3 24 0.4880954623222351
3 25 0.5846669673919678
3 26 0.49141648411750793
3 27 0.5073109269142151
3 28 0.6948350667953491
3 29 0.5102578401565552
3 30 0.5541577935218811
3 31 0.49396443367004395
3 32 0.466813862323761
3 33 0.5407642722129822
3 34 0.536724865436554
3 35 0.5186351537704468
3 36 0.44588008522987366
3 37 0.4877029359340668
3 38 0.5547221899032593
3 39 0.624248206615448
3 40 0.7037264704704285
3 41 0.5022456049919128
3 42 0.4319162666797638
3 43 0.4984683394432068
3 44 0.5331370830535889
3 45 0.5777609944343567
3 46 0.6928244829177856
3 47 0.43374431133270264
3 48 0.6763047575950623
3 49 0.539903461933136
3 50 0.4825867712497711
3 51 0.7071793675422668
3 52 0.5185008645057678
3 53 0.5131880044937134
3 54 0.42205744981765747
3 55 0.5282421708106995
3 56 0.5137110352516174
3 57 0.577206552028656
3 58 0.45772427320480347
3 59 0.46508416533470154
3 60 0.617346465587616
3 61 0.5451334714889526
3 62 0.4609031677246094
3 63 0.40173962712287903
3 64 0.605385959148407
3 65 0.5246743559837341
3 66 0.8836545348167419
3 67 0.5165969729423523
3 68 0.4743439555168152
3 69 0.5835144519805908
3 70 0.5118976831436157
3 71 0.484632283449173
3 72 0.4450291693210602
3 73 0.5449584126472473
3 74 0.3928184509277344
3 75 0.5419591069221497
3 76 0.6655816435813904
3 77 0.3913221061229706
3 78 0.41443729400634766
3 79 0.5984370112419128
3 80 0.6008989810943604
3 81 0.5353070497512817
3 82 0.3606299161911011
3 83 0.6282837986946106
3 84 0.5121461153030396
3 85 0.6673254370689392
3 86 0.7882837057113647
3 87 0.46532005071640015
3 88 0.5989044904708862
3 89 0.6519508957862854
3 90 0.6106144785881042
3 91 0.6835399270057678
3 92 0.5465148687362671
3 93 0.534339964389801
3 94 0.5802388191223145
3 95 0.5902934670448303
3 96 0.5684071183204651
3 97 0.5127995610237122
3 98 0.39653855562210083
3 99 0.40615925192832947
3 100 0.6094936728477478
3 101 0.41720205545425415
3 102 0.4622962772846222
3 103 0.5361149311065674
3 104 0.49150124192237854
3 105 0.602982223033905
3 106 0.39366817474365234
3 107 0.5062546730041504
3 108 0.6012786030769348
3 109 0.5077198147773743
3 110 0.6039162278175354
3 111 0.606288492679596
3 112 0.4996280074119568
3 113 0.5805796384811401
3 114 0.603420078754425
3 115 0.5332143902778625
3 116 0.35030439496040344
3 117 0.5516459345817566
3 118 0.4031023383140564
3 119 0.4990036189556122
3 120 0.4893116056919098
3 121 0.48584794998168945
3 122 0.5085745453834534
3 123 0.4661020338535309
3 124 0.4642942249774933
3 125 0.4395880103111267
3 126 0.5696846842765808
3 127 0.2927403151988983
3 128 0.49673980474472046
3 129 0.5512940287590027
3 130 0.3997252881526947
3 131 0.40592247247695923
3 132 0.7575849890708923
3 133 0.5667928457260132
3 134 0.5628602504730225
3 135 0.384907990694046
3 136 0.6568682789802551
3 137 0.4278356432914734
3 138 0.8113449215888977
3 139 0.501258909702301
3 140 0.5809277296066284
3 141 0.4752771258354187
3 142 0.4440660774707794
3 143 0.5221749544143677
3 144 0.6842997670173645
3 145 0.4008960723876953
3 146 0.5534851551055908
3 147 0.5540266633033752
3 148 0.4769981801509857
3 149 0.41909778118133545
3 150 0.5275052189826965
3 151 0.6311013698577881
3 152 0.5983298420906067
3 153 0.5120458006858826
3 154 0.5552600026130676
3 155 0.521521806716919
3 156 0.7294471263885498
3 157 0.7135754823684692
3 158 0.6336188912391663
3 159 0.5799068212509155
3 160 0.5891416072845459
3 161 0.6407517790794373
3 162 0.6955239772796631
3 163 0.6168804168701172
3 164 0.6585250496864319
3 165 0.44416937232017517
3 166 0.4671904146671295
3 167 0.5742098093032837
3 168 0.5716037750244141
3 169 0.6569101214408875
3 170 0.5258781909942627
3 171 0.5488091707229614
3 172 0.874243438243866
3 173 0.6057389378547668
3 174 0.5367947816848755
3 175 0.5983704924583435
3 176 0.7009839415550232
3 177 0.4992254674434662
3 178 0.5923227667808533
3 179 0.43472516536712646
3 180 0.5623957514762878
3 181 0.6032355427742004
3 182 0.4491943120956421
3 183 0.6327812075614929
3 184 0.5477820634841919
3 185 0.6186132431030273
3 186 0.4619045555591583
3 187 0.629866898059845
3 188 0.5848349928855896
3 189 0.5175509452819824
3 190 0.5485421419143677
3 191 0.782707154750824
3 192 0.4308934211730957
3 193 0.5256267786026001
3 194 0.7068331241607666
3 195 0.45127466320991516
3 196 0.29179078340530396
4 1 0.37682726979255676
4 2 0.293151319026947
4 3 0.42186877131462097
4 4 0.32984215021133423
4 5 0.3217604458332062
4 6 0.4284083843231201
4 7 0.3977032005786896
4 8 0.3270055651664734
4 9 0.2959866523742676
4 10 0.36286938190460205
4 11 0.370270699262619
4 12 0.3735240697860718
4 13 0.4411393702030182
4 14 0.43572998046875
4 15 0.31195327639579773
4 16 0.3646923005580902
4 17 0.3386657238006592
4 18 0.31757476925849915
4 19 0.3626692593097687
4 20 0.4365282356739044
4 21 0.3738558292388916
4 22 0.353453665971756
4 23 0.3352583348751068
4 24 0.6211937665939331
4 25 0.3028791844844818
4 26 0.34595388174057007
4 27 0.31033068895339966
4 28 0.34514057636260986
4 29 0.5974390506744385
4 30 0.3076552748680115
4 31 0.22261878848075867
4 32 0.48301994800567627
4 33 0.2833421230316162
4 34 0.28376391530036926
4 35 0.3236020505428314
4 36 0.23138482868671417
4 37 0.310062974691391
4 38 0.321557879447937
4 39 0.3595902919769287
4 40 0.18153123557567596
4 41 0.28384143114089966
4 42 0.33783331513404846
4 43 0.2573293447494507
4 44 0.30015307664871216
4 45 0.2754547894001007
4 46 0.30515649914741516
4 47 0.29403552412986755
4 48 0.37055546045303345
4 49 0.30876967310905457
4 50 0.32458388805389404
4 51 0.24872499704360962
4 52 0.3808320164680481
4 53 0.3176349103450775
4 54 0.37733209133148193
4 55 0.28854501247406006
4 56 0.38797369599342346
4 57 0.5278191566467285
4 58 0.24651281535625458
4 59 0.29799824953079224
4 60 0.300590455532074
4 61 0.39257296919822693
4 62 0.2553975582122803
4 63 0.4027712643146515
4 64 0.3293827474117279
4 65 0.34321197867393494
4 66 0.36784297227859497
4 67 0.36613503098487854
4 68 0.3401380479335785
4 69 0.3150642216205597
4 70 0.3046770989894867
4 71 0.32387468218803406
4 72 0.3187050223350525
4 73 0.28850221633911133
4 74 0.32241490483283997
4 75 0.4390868842601776
4 76 0.46148481965065
4 77 0.36356064677238464
4 78 0.4184650480747223
4 79 0.2816992998123169
4 80 0.3652368187904358
4 81 0.36278706789016724
4 82 0.27941739559173584
4 83 0.5228753685951233
4 84 0.2964189350605011
4 85 0.4479345381259918
4 86 0.2334403544664383
4 87 0.27243372797966003
4 88 0.29671478271484375
4 89 0.23034659028053284
4 90 0.39397117495536804
4 91 0.34719768166542053
4 92 0.4177219867706299
4 93 0.216138556599617
4 94 0.4897221624851227
4 95 0.2835392355918884
4 96 0.2880186438560486
4 97 0.41319039463996887
4 98 0.3758256733417511
4 99 0.3404043912887573
4 100 0.28162750601768494
4 101 0.3698161840438843
4 102 0.4214150607585907
4 103 0.45884421467781067
4 104 0.2631719708442688
4 105 0.4919278621673584
4 106 0.4458848536014557
4 107 0.3688960373401642
4 108 0.38669514656066895
4 109 0.37344977259635925
4 110 0.3295051157474518
4 111 0.2689672112464905
4 112 0.43793103098869324
4 113 0.27483484148979187
4 114 0.2862740457057953
4 115 0.31948238611221313
4 116 0.5795480012893677
4 117 0.3652435541152954
4 118 0.3713237941265106
4 119 0.5072926878929138
4 120 0.23716296255588531
4 121 0.4850497543811798
4 122 0.2627776265144348
4 123 0.41468021273612976
4 124 0.4318423569202423
4 125 0.46964991092681885
4 126 0.33651015162467957
4 127 0.44903886318206787
4 128 0.29719772934913635
4 129 0.41685742139816284
4 130 0.25265932083129883
4 131 0.49040326476097107
4 132 0.3815191090106964
4 133 0.4041229784488678
4 134 0.39943355321884155
4 135 0.47327572107315063
4 136 0.3802085518836975
4 137 0.35603517293930054
4 138 0.31378939747810364
4 139 0.3514404296875
4 140 0.4147160053253174
4 141 0.3493756651878357
4 142 0.2342960238456726
4 143 0.4632871150970459
4 144 0.3750656545162201
4 145 0.34637144207954407
4 146 0.22743730247020721
4 147 0.3866436779499054
4 148 0.4464970529079437
4 149 0.36406394839286804
4 150 0.3599807620048523
4 151 0.43061119318008423
4 152 0.39893653988838196
4 153 0.2798217236995697
4 154 0.49188151955604553
4 155 0.35997068881988525
4 156 0.5280765295028687
4 157 0.6948354840278625
4 158 0.3063737452030182
4 159 0.27501752972602844
4 160 0.47872549295425415
4 161 0.4010777771472931
4 162 0.41373947262763977
4 163 0.29802006483078003
4 164 0.4171765446662903
4 165 0.5484756827354431
4 166 0.38664913177490234
4 167 0.4943391978740692
4 168 0.3098185062408447
4 169 0.45209187269210815
4 170 0.3673854470252991
4 171 0.3733276128768921
4 172 0.6287811994552612
4 173 0.2807844281196594
4 174 0.34008049964904785
4 175 0.5036871433258057
4 176 0.481814444065094
4 177 0.21169427037239075
4 178 0.4037639796733856
4 179 0.31844696402549744
4 180 0.33267292380332947
4 181 0.38261687755584717
4 182 0.44545137882232666
4 183 0.5720903873443604
4 184 0.33360525965690613
4 185 0.4618476331233978
4 186 0.3674268424510956
4 187 0.5418280959129333
4 188 0.3479336202144623
4 189 0.4336360991001129
4 190 0.3432181775569916
4 191 0.4623008668422699
4 192 0.35012006759643555
4 193 0.36907950043678284
4 194 0.3998824656009674
4 195 0.3363277316093445
4 196 0.37483304738998413
5 1 0.2915183901786804
5 2 0.2754659950733185
5 3 0.26308244466781616
5 4 0.23682451248168945
5 5 0.2237202525138855
5 6 0.21810734272003174
5 7 0.31368765234947205
5 8 0.24726936221122742
5 9 0.3140767812728882
5 10 0.25341787934303284
5 11 0.19528919458389282
5 12 0.2982257008552551
5 13 0.2212507128715515
5 14 0.14436493813991547
5 15 0.22094076871871948
5 16 0.1801382303237915
5 17 0.2486034333705902
5 18 0.2615917921066284
5 19 0.21901661157608032
5 20 0.3396194577217102
5 21 0.2585221529006958
5 22 0.2399248331785202
5 23 0.1752600520849228
5 24 0.14328739047050476
5 25 0.19035597145557404
5 26 0.20929132401943207
5 27 0.2543759047985077
5 28 0.31884241104125977
5 29 0.2986331284046173
5 30 0.2223588228225708
5 31 0.26254576444625854
5 32 0.23808178305625916
5 33 0.25407806038856506
5 34 0.2750912010669708
5 35 0.15215101838111877
5 36 0.1799965798854828
5 37 0.23209871351718903
5 38 0.16215714812278748
5 39 0.22507336735725403
5 40 0.1158539205789566
5 41 0.35662078857421875
5 42 0.2266910821199417
5 43 0.21334682404994965
5 44 0.3257521092891693
5 45 0.12032913416624069
5 46 0.3277127146720886
5 47 0.1728609949350357
5 48 0.22332943975925446
5 49 0.134257972240448
5 50 0.24217510223388672
5 51 0.2960239052772522
5 52 0.3398463726043701
5 53 0.1962345391511917
5 54 0.2049451321363449
5 55 0.24319235980510712
5 56 0.3330358564853668
5 57 0.31583884358406067
5 58 0.23385335505008698
5 59 0.2342139184474945
5 60 0.19149373471736908
5 61 0.16726265847682953
5 62 0.18839548528194427
5 63 0.20988772809505463
5 64 0.29192233085632324
5 65 0.2352069616317749
5 66 0.28918105363845825
5 67 0.3707171082496643
5 68 0.33902862668037415
5 69 0.2814283072948456
5 70 0.24179282784461975
5 71 0.2798810601234436
5 72 0.339231014251709
5 73 0.25692662596702576
5 74 0.22218331694602966
5 75 0.29233962297439575
5 76 0.2557139992713928
5 77 0.35910847783088684
5 78 0.1554516702890396
5 79 0.15943790972232819
5 80 0.21704807877540588
5 81 0.171525776386261
5 82 0.18875575065612793
5 83 0.3182941675186157
5 84 0.2784261107444763
5 85 0.2756701409816742
5 86 0.24952107667922974
5 87 0.17656683921813965
5 88 0.30268821120262146
5 89 0.21835893392562866
5 90 0.32999756932258606
5 91 0.21477092802524567
5 92 0.179354727268219
5 93 0.38017842173576355
5 94 0.22374227643013
5 95 0.225319966673851
5 96 0.3947509229183197
5 97 0.30352720618247986
5 98 0.2375909388065338
5 99 0.3770425319671631
5 100 0.29360172152519226
5 101 0.4431643784046173
5 102 0.2429191768169403
5 103 0.15881209075450897
5 104 0.2504640221595764
5 105 0.23908336460590363
5 106 0.21711237728595734
5 107 0.2131613790988922
5 108 0.18485486507415771
5 109 0.3700754642486572
5 110 0.23343154788017273
5 111 0.24771946668624878
5 112 0.4129178524017334
5 113 0.33563899993896484
5 114 0.28339824080467224
5 115 0.26862603425979614
5 116 0.3111250698566437
5 117 0.18344588577747345
5 118 0.2964062988758087
5 119 0.28298887610435486
5 120 0.19025516510009766
5 121 0.3640020191669464
5 122 0.2395446002483368
5 123 0.47747623920440674
5 124 0.24614891409873962
5 125 0.17686715722084045
5 126 0.18339815735816956
5 127 0.2038426548242569
5 128 0.36611753702163696
5 129 0.24608367681503296
5 130 0.23687365651130676
5 131 0.377276211977005
5 132 0.23043596744537354
5 133 0.39333534240722656
5 134 0.21739007532596588
5 135 0.29417353868484497
5 136 0.4513683021068573
5 137 0.16735871136188507
5 138 0.18970701098442078
5 139 0.23603548109531403
5 140 0.2196277230978012
5 141 0.24392695724964142
5 142 0.29309412837028503
5 143 0.43210965394973755
5 144 0.2814562916755676
5 145 0.20996741950511932
5 146 0.28495627641677856
5 147 0.2721664011478424
5 148 0.30149826407432556
5 149 0.4023166596889496
5 150 0.32555562257766724
5 151 0.28661924600601196
5 152 0.40640711784362793
5 153 0.23170141875743866
5 154 0.30555182695388794
5 155 0.35919737815856934
5 156 0.2689266800880432
5 157 0.28854379057884216
5 158 0.27387505769729614
5 159 0.29920563101768494
5 160 0.3004148602485657
5 161 0.24367967247962952
5 162 0.23045967519283295
5 163 0.25872060656547546
5 164 0.2108856737613678
5 165 0.38536736369132996
5 166 0.3527221977710724
5 167 0.18087424337863922
5 168 0.251930296421051
5 169 0.3003588616847992
5 170 0.3339087665081024
5 171 0.18468691408634186
5 172 0.23244693875312805
5 173 0.31115198135375977
5 174 0.3068946301937103
5 175 0.2897656261920929
5 176 0.30787086486816406
5 177 0.26575767993927
5 178 0.1812242716550827
5 179 0.2753903865814209
5 180 0.3504975736141205
5 181 0.3782796859741211
5 182 0.223558247089386
5 183 0.2706616222858429
5 184 0.18465320765972137
5 185 0.23064777255058289
5 186 0.30773982405662537
5 187 0.23386143147945404
5 188 0.3131078779697418
5 189 0.20847386121749878
5 190 0.34825262427330017
5 191 0.23200924694538116
5 192 0.31191393733024597
5 193 0.33779746294021606
5 194 0.21790693700313568
5 195 0.22131070494651794
5 196 0.41116538643836975
6 1 0.25102922320365906
6 2 0.20800602436065674
6 3 0.2799259424209595
6 4 0.22401534020900726
6 5 0.16969634592533112
6 6 0.17722591757774353
6 7 0.20269648730754852
6 8 0.2024330496788025
6 9 0.2850182354450226
6 10 0.20502442121505737
6 11 0.15294106304645538
6 12 0.1140114814043045
6 13 0.21135598421096802
6 14 0.24732562899589539
6 15 0.26488959789276123
6 16 0.14831462502479553
6 17 0.2228420525789261
6 18 0.19315122067928314
6 19 0.1753491312265396
6 20 0.18256182968616486
6 21 0.22497951984405518
6 22 0.17672842741012573
6 23 0.22177612781524658
6 24 0.259778767824173
6 25 0.19715481996536255
6 26 0.18055950105190277
6 27 0.19079138338565826
6 28 0.08315747231245041
6 29 0.09851142019033432
6 30 0.1791578084230423
6 31 0.21202091872692108
6 32 0.1831430047750473
6 33 0.17525061964988708
6 34 0.225587859749794
6 35 0.20221640169620514
6 36 0.12016050517559052
6 37 0.15533074736595154
6 38 0.24652038514614105
6 39 0.10526625066995621
6 40 0.16569308936595917
6 41 0.21754597127437592
6 42 0.22654995322227478
6 43 0.1551833599805832
6 44 0.2335284948348999
6 45 0.1302945613861084
6 46 0.12247087061405182
6 47 0.1791524589061737
6 48 0.15982666611671448
6 49 0.2813788652420044
6 50 0.2145099639892578
6 51 0.12916727364063263
6 52 0.10762530565261841
6 53 0.1498827338218689
6 54 0.1452263444662094
6 55 0.37240880727767944
6 56 0.11204962432384491
6 57 0.1367739886045456
6 58 0.26918715238571167
6 59 0.25257331132888794
6 60 0.16745689511299133
6 61 0.15603697299957275
6 62 0.31150269508361816
6 63 0.2446431964635849
6 64 0.2558286488056183
6 65 0.12496775388717651
6 66 0.3797878921031952
6 67 0.36026379466056824
6 68 0.22468197345733643
6 69 0.1982397884130478
6 70 0.18838994204998016
6 71 0.1972985863685608
6 72 0.16150851547718048
6 73 0.18995164334774017
6 74 0.18080978095531464
6 75 0.269133985042572
6 76 0.28565293550491333
6 77 0.1772322654724121
6 78 0.16621136665344238
6 79 0.17822608351707458
6 80 0.163429394364357
6 81 0.1095752939581871
6 82 0.18221421539783478
6 83 0.18916428089141846
6 84 0.43460240960121155
6 85 0.28972792625427246
6 86 0.15330548584461212
6 87 0.25802695751190186
6 88 0.4913133382797241
6 89 0.14160458743572235
6 90 0.1653713881969452
6 91 0.13205868005752563
6 92 0.3084641695022583
6 93 0.28407660126686096
6 94 0.17675209045410156
6 95 0.1574825644493103
6 96 0.18979915976524353
6 97 0.288875013589859
6 98 0.17243342101573944
6 99 0.28320202231407166
6 100 0.2669198513031006
6 101 0.12242922931909561
6 102 0.26721763610839844
6 103 0.12025874853134155
6 104 0.20506596565246582
